"Line","Hybrid_Name","Env","DTHD","DTMT","GY","Height"
"GID7047290","GID7047290","LHT",58,88.3333333,3.27251642,69.6666667
"GID7047297","GID7047297","LHT",52,81,2.032932784,69.6666667
"GID7047304","GID7047304","LHT",54.3333333,86,3.690671147,71.6666667
"GID7047306","GID7047306","LHT",52.6666667,84.3333333,2.610193551,68
"GID7047309","GID7047309","LHT",57.3333333,88,2.799924861,71.6666667
"GID7047310","GID7047310","LHT",57.3333333,88,1.844567951,70
"GID7047314","GID7047314","LHT",45,79.3333333,3.14553371812176,67.3333333
"GID7047316","GID7047316","LHT",59,91.6666667,2.528347678,63.3333333
"GID7047320","GID7047320","LHT",57,87.6666667,2.543228738,71.3333333
"GID7047326","GID7047326","LHT",58.6666667,91.3333333,2.720311768,66.6666667
"GID7047362","GID7047362","LHT",57.3333333,87.3333333,2.799925401,70
"GID7047367","GID7047367","LHT",55.3333333,87.3333333,2.611681158,70
"GID7047421","GID7047421","LHT",57.3333333,91,3.626815352,68
"GID7047539","GID7047539","LHT",52.3333333,87,2.840509221,67.3333333
"GID7047541","GID7047541","LHT",58.3333333,92,3.321908584,73.6666667
"GID7047542","GID7047542","LHT",56,90,3.164914281,65
"GID7047544","GID7047544","LHT",56.3333333,90,3.801075007,73.3333333
"GID7047552","GID7047552","LHT",56,90,3.800331037,71
"GID7047556","GID7047556","LHT",56.6666667,90.3333333,3.787682401,75
"GID7047560","GID7047560","LHT",56.6666667,91,3.551075097,73
"GID7047568","GID7047568","LHT",58,91,3.349120369,73.6666667
"GID7047575","GID7047575","LHT",53.3333333,88.6666667,2.927245066,75.3333333
"GID7047578","GID7047578","LHT",51.3333333,85,2.468911853,71.6666667
"GID7047580","GID7047580","LHT",52.6666667,87,2.668316883,77.6666667
"GID7047597","GID7047597","LHT",58,91,2.433198273,70
"GID7047610","GID7047610","LHT",53,87.3333333,3.197334969,74
"GID7047612","GID7047612","LHT",54,87.3333333,3.359537666,75
"GID7047619","GID7047619","LHT",53,87,3.259061945,70.3333333
"GID7047628","GID7047628","LHT",52.6666667,85.6666667,1.860009134,73.6666667
"GID7047639","GID7047639","LHT",52.3333333,85,2.886794497,74.3333333
"GID7047640","GID7047640","LHT",53,86.3333333,2.118193527,73
"GID7047645","GID7047645","LHT",52,85,3.15465189,68
"GID7047673","GID7047673","LHT",59,92.6666667,3.031045596,65
"GID7047746","GID7047746","LHT",53,85,2.905301146,62.6666667
"GID7047854","GID7047854","LHT",57.6666667,91.6666667,3.289974173,66.6666667
"GID7047929","GID7047929","LHT",53,87.6666667,3.713020359,67.6666667
"GID7047937","GID7047937","LHT",56.3333333,88,3.490549722,74.3333333
"GID7047943","GID7047943","LHT",58,91.6666667,3.366293932,68.3333333
"GID7047989","GID7047989","LHT",53,87,2.036681386,72.3333333
"GID7048055","GID7048055","LHT",55.3333333,87,2.728773908,67.6666667
"GID7048088","GID7048088","LHT",58.3333333,90,2.781601331,73
"GID7048124","GID7048124","LHT",59.3333333,92.3333333,1.611214391,56.3333333
"GID7048153","GID7048153","LHT",54.6666667,88,3.856750511,69.3333333
"GID7048174","GID7048174","LHT",54.6666667,87.6666667,3.013000388,68.3333333
"GID7048206","GID7048206","LHT",55.6666667,87,3.289042144,66.3333333
"GID7048215","GID7048215","LHT",54.3333333,87.3333333,2.569548174,69.6666667
"GID7048227","GID7048227","LHT",53.3333333,87.6666667,2.793506931,66.6666667
"GID7048286","GID7048286","LHT",53.3333333,87,3.661700758,69.6666667
"GID7048372","GID7048372","LHT",58.6666667,88.6666667,2.957087998,64.3333333
"GID7048427","GID7048427","LHT",56.3333333,88,2.968249178,61.3333333
"GID7048441","GID7048441","LHT",56.3333333,87.3333333,3.625243542,59.3333333
"GID7048516","GID7048516","LHT",61.3333333,93,2.867820785,69.6666667
"GID7048517","GID7048517","LHT",58.3333333,90.6666667,3.697433095,75.3333333
"GID7048518","GID7048518","LHT",63.3333333,92.3333333,2.884933125,71.3333333
"GID7077076","GID7077076","LHT",56.6666667,91.3333333,3.337784944,76.6666667
"GID7077160","GID7077160","LHT",53,86,3.383693667,85
"GID7077161","GID7077161","LHT",53,89,3.987860757,76.6666667
"GID7077177","GID7077177","LHT",56.6666667,90.3333333,3.219259724,71.6666667
"GID7077199","GID7077199","LHT",57,89.3333333,3.221852732,73.3333333
"GID7077200","GID7077200","LHT",54,89,3.636287095,75
"GID7077202","GID7077202","LHT",53.6666667,86.6666667,2.946555155,83.3333333
"GID7077203","GID7077203","LHT",56,90,2.694323185,76.6666667
"GID7077228","GID7077228","LHT",55.6666667,91.3333333,3.893587921,85
"GID7077229","GID7077229","LHT",57.3333333,91,3.315462951,83.3333333
"GID7077234","GID7077234","LHT",54.3333333,89.3333333,3.267843707,86.6666667
"GID7077242","GID7077242","LHT",56,89.6666667,3.598944737,81.6666667
"GID7077244","GID7077244","LHT",54,89.6666667,3.777516434,88.3333333
"GID7077278","GID7077278","LHT",54.3333333,87.3333333,2.592992887,88.3333333
"GID7077328","GID7077328","LHT",57,91.3333333,3.192695311,83.3333333
"GID7077348","GID7077348","LHT",55,90,2.831088341,83.3333333
"GID7077374","GID7077374","LHT",54,90.3333333,3.401772764,85
"GID7077395","GID7077395","LHT",62.3333333,96,3.218737307,75
"GID7077404","GID7077404","LHT",57.3333333,91.3333333,3.752219671,80
"GID7077407","GID7077407","LHT",55,91,4.042398034,81.6666667
"GID7077415","GID7077415","LHT",54,86,3.273052491,81.6666667
"GID7077417","GID7077417","LHT",54.3333333,86,3.615314521,81.6666667
"GID7077425","GID7077425","LHT",55,88.6666667,3.4489913,75.6666667
"GID7077443","GID7077443","LHT",53.6666667,86,3.303697705,80
"GID7077457","GID7077457","LHT",62.3333333,94.6666667,2.781376068,68.3333333
"GID7077487","GID7077487","LHT",54.3333333,89,4.502358158,76.6666667
"GID7077532","GID7077532","LHT",56.6666667,90.3333333,3.526911855,73.3333333
"GID7170646","GID7170646","LHT",57,88.3333333,3.248108727,71.6666667
"GID7170687","GID7170687","LHT",59.3333333,92,2.64245412,68.6666667
"GID7170694","GID7170694","LHT",55.3333333,84.6666667,2.168495847,69
"GID7170695","GID7170695","LHT",54,84,2.495132877,69.3333333
"GID7170699","GID7170699","LHT",54.6666667,86.3333333,2.428912573,71.6666667
"GID7170703","GID7170703","LHT",53.3333333,84.6666667,2.560608937,74
"GID7170705","GID7170705","LHT",54.6666667,86.3333333,2.536055633,72.3333333
"GID7170783","GID7170783","LHT",58,88,3.893466798,70.6666667
"GID7170793","GID7170793","LHT",54,86.6666667,2.576502858,75.3333333
"GID7170827","GID7170827","LHT",53.6666667,87,3.099568251,73.3333333
"GID7170842","GID7170842","LHT",57.6666667,89.3333333,2.777395614,71.3333333
"GID7170850","GID7170850","LHT",53.6666667,86.3333333,2.568318644,71.6666667
"GID7170869","GID7170869","LHT",54,88,3.109985008,74.3333333
"GID7170917","GID7170917","LHT",49,82,3.14553371812176,62.6666667
"GID7170918","GID7170918","LHT",52,83.3333333,2.045997128,69
"GID7170946","GID7170946","LHT",61.3333333,92.3333333,1.839895824,63.3333333
"GID7170960","GID7170960","LHT",59.3333333,92.6666667,2.500610551,64
"GID7170962","GID7170962","LHT",58,91.6666667,3.173229581,66.6666667
"GID7170964","GID7170964","LHT",58,91.6666667,2.324271278,65.6666667
"GID7170965","GID7170965","LHT",58.3333333,90.3333333,3.420253308,66.3333333
"GID7170971","GID7170971","LHT",64.6666667,93,2.223825004,62.6666667
"GID7170972","GID7170972","LHT",61,92.6666667,2.880074701,65.6666667
"GID7170988","GID7170988","LHT",58,92.6666667,2.489541338,67.6666667
"GID7170999","GID7170999","LHT",58.3333333,89.3333333,2.988052648,68.3333333
"GID7171004","GID7171004","LHT",53.6666667,86.6666667,2.122725041,73
"GID7171077","GID7171077","LHT",57.6666667,89,3.369749161,76
"GID7171128","GID7171128","LHT",58,89.3333333,2.500701615,68.3333333
"GID7171132","GID7171132","LHT",59,87.3333333,2.262606675,68
"GID7171133","GID7171133","LHT",58.3333333,88.6666667,2.568410371,69
"GID7171143","GID7171143","LHT",54.3333333,88,3.064690068,69
"GID7171162","GID7171162","LHT",54.3333333,88,3.482100765,72.6666667
"GID7171172","GID7171172","LHT",59,90.3333333,3.475404491,71.6666667
"GID7171238","GID7171238","LHT",55.3333333,88,3.278231975,77
"GID7171285","GID7171285","LHT",56,88,3.28527562,70.6666667
"GID7171319","GID7171319","LHT",58.3333333,92.3333333,2.62902565,66.3333333
"GID7171325","GID7171325","LHT",48,87.3333333,2.425156377,66.6666667
"GID7171329","GID7171329","LHT",56,88,3.27113874,74.6666667
"GID7171367","GID7171367","LHT",53.6666667,87.6666667,2.940037497,69.6666667
"GID7171371","GID7171371","LHT",58.3333333,92,2.935573194,64.3333333
"GID7171372","GID7171372","LHT",58,92.3333333,3.542716224,67.3333333
"GID7171391","GID7171391","LHT",58,92,1.97128792,60.6666667
"GID7173425","GID7173425","LHT",58.6666667,88,3.056109284,74
"GID7173426","GID7173426","LHT",57.3333333,88,3.492121314,74
"GID7173448","GID7173448","LHT",54.3333333,86.6666667,3.45938301,74.6666667
"GID7173449","GID7173449","LHT",57.6666667,87.6666667,3.026347374,70
"GID7173450","GID7173450","LHT",58,87.6666667,3.049412737,75.3333333
"GID7173451","GID7173451","LHT",57.6666667,87.3333333,3.154323434,76.3333333
"GID7173452","GID7173452","LHT",54,85.6666667,2.971287797,73.6666667
"GID7173552","GID7173552","LHT",58.3333333,87.6666667,2.567956236,71.6666667
"GID7173554","GID7173554","LHT",58,91.3333333,2.806051213,69
"GID7173575","GID7173575","LHT",51.3333333,83,2.352181939,67
"GID7173599","GID7173599","LHT",48.6666667,81.6666667,2.384176303,67.6666667
"GID7173627","GID7173627","LHT",53,84,2.847718059,65
"GID7173643","GID7173643","LHT",50.6666667,83.6666667,1.869295089,71.6666667
"GID7173646","GID7173646","LHT",52.3333333,82.3333333,1.830604786,65
"GID7173671","GID7173671","LHT",56.6666667,87.6666667,2.910962179,68.3333333
"GID7173673","GID7173673","LHT",56,86,2.524801543,68.3333333
"GID7173680","GID7173680","LHT",58.6666667,90,2.940724269,68
"GID7173683","GID7173683","LHT",56,85.3333333,2.759920633,67.6666667
"GID7173686","GID7173686","LHT",58.6666667,88,2.487599329,66
"GID7173690","GID7173690","LHT",57.3333333,88,3.576140693,69.6666667
"GID7173707","GID7173707","LHT",57.3333333,88,3.297867056,71.6666667
"GID7173722","GID7173722","LHT",59,91.3333333,2.928075419,69.3333333
"GID7173723","GID7173723","LHT",54.6666667,88,2.261408783,71.6666667
"GID7173764","GID7173764","LHT",59,91,2.516617206,59
"GID7173766","GID7173766","LHT",53.6666667,87.3333333,3.074652903,68.3333333
"GID7173767","GID7173767","LHT",58.6666667,90.3333333,3.724206266,72
"GID7173782","GID7173782","LHT",58,89.6666667,2.464533993,68.3333333
"GID7173789","GID7173789","LHT",53,85.3333333,1.926279283,65
"GID7173810","GID7173810","LHT",59,88,2.930743373,70
"GID7173812","GID7173812","LHT",58.6666667,90.3333333,3.336993433,60.6666667
"GID7173817","GID7173817","LHT",63.6666667,92.6666667,2.81169625,70.6666667
"GID7173818","GID7173818","LHT",54,85.6666667,3.05946428,75
"GID7173823","GID7173823","LHT",54.3333333,85.3333333,3.502916733,66.6666667
"GID7173824","GID7173824","LHT",58,88,3.977619096,74
"GID7173851","GID7173851","LHT",54,87.3333333,3.616756246,73.3333333
"GID7173856","GID7173856","LHT",52.6666667,85,3.229851366,64.6666667
"GID7173875","GID7173875","LHT",54.3333333,88,3.35931573,68.3333333
"GID7173910","GID7173910","LHT",54,87.3333333,3.02045382,76.6666667
"GID7173922","GID7173922","LHT",52,84,2.70497785,61.6666667
"GID7173972","GID7173972","LHT",58.6666667,88,3.04798394,74.6666667
"GID7173975","GID7173975","LHT",58,88,3.26078097,71.6666667
"GID7173992","GID7173992","LHT",58.3333333,89,3.00780503,71.6666667
"GID7173995","GID7173995","LHT",55,87,2.783846726,68.3333333
"GID7174015","GID7174015","LHT",58.3333333,90,3.231763453,71.6666667
"GID7174031","GID7174031","LHT",57.6666667,88.6666667,2.69456115,71.6666667
"GID7174072","GID7174072","LHT",54.6666667,86.6666667,2.839650603,70
"GID7174073","GID7174073","LHT",55.6666667,88,3.5078053,75.3333333
"GID7174077","GID7174077","LHT",58,89.3333333,3.437120996,68
"GID7174080","GID7174080","LHT",49.3333333,82,2.33444242,73
"GID7174090","GID7174090","LHT",50.6666667,82.6666667,2.83369845,71.6666667
"GID7174093","GID7174093","LHT",58.6666667,89,3.22729948,69
"GID7174094","GID7174094","LHT",58.3333333,88.3333333,3.33444251,73.3333333
"GID7174103","GID7174103","LHT",58,88,3.605105724,65.3333333
"GID7174104","GID7174104","LHT",54.6666667,86.6666667,3.219688034,68.3333333
"GID7174105","GID7174105","LHT",59,88,3.36552185,69.3333333
"GID7174107","GID7174107","LHT",55,87.6666667,3.769539547,75.3333333
"GID7174109","GID7174109","LHT",56.6666667,87.6666667,3.29037291,66.6666667
"GID7174110","GID7174110","LHT",54,87.6666667,2.983825274,71
"GID7174113","GID7174113","LHT",53,85.3333333,3.60361697,70
"GID7174115","GID7174115","LHT",58.6666667,91.3333333,2.985313334,63
"GID7174116","GID7174116","LHT",56.3333333,87.3333333,3.32236703,70
"GID7174125","GID7174125","LHT",58.3333333,87.6666667,2.741265787,71.6666667
"GID7174130","GID7174130","LHT",55.3333333,87,3.275491877,68.3333333
"GID7174193","GID7174193","LHT",53,83,2.139210674,71.6666667
"GID7174208","GID7174208","LHT",56.3333333,87.3333333,3.386234794,68.6666667
"GID7174267","GID7174267","LHT",58,91,2.822246884,66.6666667
"GID7174271","GID7174271","LHT",57.6666667,90,1.681621974,67
"GID7174288","GID7174288","LHT",54.6666667,86.3333333,2.369374692,67
"GID7174310","GID7174310","LHT",54.3333333,88,3.433362389,71.6666667
"GID7174312","GID7174312","LHT",57,88.3333333,3.148392419,73.3333333
"GID7174313","GID7174313","LHT",57.3333333,88.6666667,3.558362449,71.3333333
"GID7174314","GID7174314","LHT",57.6666667,88.3333333,3.407320812,75
"GID7174317","GID7174317","LHT",57.6666667,89.3333333,3.740654206,63.3333333
"GID7174318","GID7174318","LHT",58,90,3.289017236,66.3333333
"GID7174319","GID7174319","LHT",58,90,3.578452266,68
"GID7174320","GID7174320","LHT",56.6666667,88,3.325475962,71.6666667
"GID7174322","GID7174322","LHT",54.3333333,87,2.653601022,74.3333333
"GID7174323","GID7174323","LHT",57,89.3333333,2.771160386,68.3333333
"GID7174330","GID7174330","LHT",58.6666667,92,3.036785779,68.3333333
"GID7174333","GID7174333","LHT",58.3333333,91.6666667,2.972053839,70
"GID7174339","GID7174339","LHT",52,84.3333333,2.867886869,66.6666667
"GID7174340","GID7174340","LHT",52,83.6666667,2.983958566,63.3333333
"GID7174342","GID7174342","LHT",54,87.3333333,3.562083262,62.6666667
"GID7174343","GID7174343","LHT",52.3333333,84,2.836636959,63
"GID7174348","GID7174348","LHT",52.6666667,83.6666667,2.579940716,64.3333333
"GID7174349","GID7174349","LHT",55.3333333,88.3333333,3.630535746,70
"GID7174351","GID7174351","LHT",55.3333333,88,4.025625442,68.6666667
"GID7174357","GID7174357","LHT",56.6666667,89.6666667,3.827860194,78.3333333
"GID7174388","GID7174388","LHT",55,88,3.129944127,79
"GID7174390","GID7174390","LHT",58,90,3.014616944,68.3333333
"GID7174393","GID7174393","LHT",52,87,3.054051641,69
"GID7174396","GID7174396","LHT",58,91.3333333,3.293317243,71.3333333
"GID7174398","GID7174398","LHT",56.6666667,90,3.093911916,74
"GID7174399","GID7174399","LHT",52.3333333,87.3333333,2.696590279,71.3333333
"GID7174400","GID7174400","LHT",51.3333333,86,2.961471309,69.6666667
"GID7174406","GID7174406","LHT",56.3333333,91,3.309685763,74.3333333
"GID7174412","GID7174412","LHT",57,91,3.007602459,74.3333333
"GID7174413","GID7174413","LHT",57.3333333,91,3.320846489,70.3333333
"GID7174416","GID7174416","LHT",56.6666667,91,2.635578579,73.6666667
"GID7174417","GID7174417","LHT",56.3333333,91,3.386322943,78
"GID7174418","GID7174418","LHT",55.6666667,91,3.513554973,75.3333333
"GID7174419","GID7174419","LHT",55,90,3.344656336,76.6666667
"GID7174421","GID7174421","LHT",56.3333333,88.6666667,3.273227729,75
"GID7174422","GID7174422","LHT",55,89.6666667,3.498674426,77.3333333
"GID7174424","GID7174424","LHT",52,89,2.694358789,72
"GID7174434","GID7174434","LHT",56.6666667,89.3333333,3.095400879,65
"GID7174454","GID7174454","LHT",58,91,2.756114909,71
"GID7174488","GID7174488","LHT",57.6666667,91.3333333,3.389269619,67
"GID7174491","GID7174491","LHT",54.6666667,88,2.960698649,74.3333333
"GID7174499","GID7174499","LHT",56.6666667,89.3333333,3.111740042,69.6666667
"GID7174502","GID7174502","LHT",58.6666667,91.6666667,3.413823405,68
"GID7174503","GID7174503","LHT",57.6666667,91.3333333,3.561888769,69.3333333
"GID7174504","GID7174504","LHT",58,91.3333333,3.319329465,70.6666667
"GID7174508","GID7174508","LHT",56.6666667,91.3333333,3.641502162,72.6666667
"GID7174516","GID7174516","LHT",58,92,3.495668525,69.6666667
"GID7174518","GID7174518","LHT",58.3333333,92,3.245668889,69.3333333
"GID7174519","GID7174519","LHT",56.6666667,91.3333333,3.941353252,70
"GID7174520","GID7174520","LHT",58,92,3.925728615,72.6666667
"GID7174521","GID7174521","LHT",59.6666667,92.6666667,3.267990312,68
"GID7174522","GID7174522","LHT",60,92.3333333,2.965163009,68.6666667
"GID7174530","GID7174530","LHT",58,91.6666667,3.733020129,67
"GID7174532","GID7174532","LHT",56.6666667,90.3333333,3.954002189,67.3333333
"GID7174533","GID7174533","LHT",55,87,2.981532219,71.3333333
"GID7174534","GID7174534","LHT",57.3333333,91.6666667,3.923496582,70
"GID7174540","GID7174540","LHT",58,91.6666667,2.960699005,66.3333333
"GID7174545","GID7174545","LHT",56.6666667,91,3.928705035,69.3333333
"GID7174549","GID7174549","LHT",57.6666667,91.6666667,3.35777701,73
"GID7174550","GID7174550","LHT",51,87,2.85554432,66.3333333
"GID7174559","GID7174559","LHT",56,90,3.379353714,73
"GID7174560","GID7174560","LHT",54.3333333,88,3.080246744,72.3333333
"GID7174561","GID7174561","LHT",54.3333333,88.6666667,2.923996774,72.3333333
"GID7174562","GID7174562","LHT",56.6666667,91,3.55643747,76.3333333
"GID7174565","GID7174565","LHT",56.6666667,91,3.298996894,72
"GID7174566","GID7174566","LHT",54,88,3.121169924,70
"GID7174567","GID7174567","LHT",54.6666667,88.6666667,3.662091954,73.6666667
"GID7174568","GID7174568","LHT",56.3333333,91,3.52741965,75
"GID7174569","GID7174569","LHT",57,90.3333333,2.73575268,71.3333333
"GID7174570","GID7174570","LHT",56.6666667,91,3.415068377,76.3333333
"GID7174571","GID7174571","LHT",57.6666667,91.3333333,3.31313374,68.6666667
"GID7174572","GID7174572","LHT",57,90.3333333,3.442598104,70.3333333
"GID7174574","GID7174574","LHT",53.3333333,85.3333333,2.879354254,72
"GID7174575","GID7174575","LHT",52.3333333,85.6666667,3.132330617,73
"GID7174576","GID7174576","LHT",54,88,3.07355098,71.3333333
"GID7174586","GID7174586","LHT",58,91,3.259562737,72.6666667
"GID7174590","GID7174590","LHT",56.6666667,90.3333333,4.105449936,74
"GID7174591","GID7174591","LHT",57.6666667,91.3333333,3.479705633,75.6666667
"GID7174592","GID7174592","LHT",56,88,4.223753329,76.3333333
"GID7174593","GID7174593","LHT",57,90.6666667,3.563039359,71.3333333
"GID7174599","GID7174599","LHT",60.3333333,92.3333333,2.466313056,68
"GID7174600","GID7174600","LHT",59,92.3333333,3.173158419,76.3333333
"GID7174601","GID7174601","LHT",59.3333333,92,3.188039449,67.3333333
"GID7174610","GID7174610","LHT",57.3333333,91.6666667,3.795182176,70
"GID7174639","GID7174639","LHT",53,87,3.351729993,65.3333333
"GID7174650","GID7174650","LHT",60.6666667,93,3.161997869,64
"GID7174656","GID7174656","LHT",55,88,3.356938656,66.6666667
"GID7174657","GID7174657","LHT",54.3333333,88.6666667,3.650093353,69.3333333
"GID7174665","GID7174665","LHT",58,93,3.045609089,65
"GID7174669","GID7174669","LHT",55,89,3.163913329,69
"GID7174699","GID7174699","LHT",53,86.3333333,3.105877419,68.6666667
"GID7174701","GID7174701","LHT",54,87.3333333,3.456323782,69
"GID7174703","GID7174703","LHT",54.3333333,87,2.839508509,66.3333333
"GID7174704","GID7174704","LHT",54.6666667,87,3.023288206,76.6666667
"GID7174708","GID7174708","LHT",54.6666667,87.3333333,3.470460962,68.6666667
"GID7174709","GID7174709","LHT",54.3333333,86.6666667,3.692187326,70.6666667
"GID7174718","GID7174718","LHT",53.3333333,86.3333333,3.246502689,68.6666667
"GID7174742","GID7174742","LHT",53,85.6666667,2.550818172,71
"GID7174754","GID7174754","LHT",47,83.6666667,2.145441568,62.6666667
"GID7174771","GID7174771","LHT",58.3333333,88.6666667,2.232494271,65
"GID7174775","GID7174775","LHT",59.3333333,91.6666667,2.989934968,67.3333333
"GID7174797","GID7174797","LHT",52.6666667,85.6666667,2.368526119,70.6666667
"GID7174798","GID7174798","LHT",50,84.6666667,3.154240149,64.3333333
"GID7174801","GID7174801","LHT",54.3333333,87,3.186978179,67
"GID7174803","GID7174803","LHT",51.6666667,84.6666667,3.433258209,66
"GID7174804","GID7174804","LHT",53,86.6666667,3.506174572,69
"GID7174805","GID7174805","LHT",53,85.6666667,3.799329602,66.6666667
"GID7174806","GID7174806","LHT",58.3333333,91.6666667,3.567930632,67.6666667
"GID7175758","GID7175758","LHT",49.6666667,85,2.760024088,65
"GID7175799","GID7175799","LHT",53.6666667,84.3333333,2.934875238,66.6666667
"GID7175811","GID7175811","LHT",53.6666667,87.3333333,3.162554358,65.3333333
"GID7175816","GID7175816","LHT",54,85.6666667,2.779369751,68
"GID7175819","GID7175819","LHT",51.6666667,82.3333333,1.883536114,66.6666667
"GID7175837","GID7175837","LHT",54.6666667,90.3333333,3.525649538,75.6666667
"GID7175851","GID7175851","LHT",53.3333333,87.6666667,3.068804294,69
"GID7175852","GID7175852","LHT",54,87.6666667,3.236215324,71
"GID7175853","GID7175853","LHT",53.6666667,88,3.108130148,67.3333333
"GID7175855","GID7175855","LHT",54.6666667,88,3.248754125,71
"GID7175859","GID7175859","LHT",54.6666667,88.6666667,3.750986548,66
"GID7175863","GID7175863","LHT",48.6666667,86,2.405748245,57
"GID7175875","GID7175875","LHT",49.6666667,86.3333333,2.777028638,60
"GID7175876","GID7175876","LHT",49.6666667,84,2.355153668,66.3333333
"GID7175877","GID7175877","LHT",49.3333333,85,2.584320032,72
"GID7175891","GID7175891","LHT",53.3333333,87.3333333,3.352177062,67.3333333
"GID7175892","GID7175892","LHT",53.6666667,86.6666667,3.160956788,68
"GID7175894","GID7175894","LHT",58.3333333,90.3333333,2.942206818,63.6666667
"GID7175897","GID7175897","LHT",58.3333333,89,3.769588182,72.6666667
"GID7175901","GID7175901","LHT",53,84.6666667,3.292653545,65.6666667
"GID7175911","GID7175911","LHT",53,86,2.515123908,59
"GID7175914","GID7175914","LHT",58.6666667,90,3.245778605,66.6666667
"GID7175920","GID7175920","LHT",58.3333333,88,3.294141635,68.6666667
"GID7175924","GID7175924","LHT",57.3333333,87.3333333,3.262147362,70.3333333
"GID7175926","GID7175926","LHT",58.6666667,88,2.953368058,66.6666667
"GID7175927","GID7175927","LHT",58,91.6666667,2.929558422,68
"GID7175931","GID7175931","LHT",58,91.6666667,3.673605815,66.6666667
"GID7175951","GID7175951","LHT",57,89.3333333,3.096987155,73.6666667
"GID7175970","GID7175970","LHT",54.3333333,88.6666667,4.593266518,75.3333333
"GID7175976","GID7175976","LHT",55,87,3.635677548,79.6666667
"GID7175977","GID7175977","LHT",55.6666667,89,4.006957245,71.3333333
"GID7175978","GID7175978","LHT",53,85.6666667,3.338802608,64
"GID7175990","GID7175990","LHT",53.3333333,86.3333333,3.481659638,64.6666667
"GID7175993","GID7175993","LHT",50.3333333,85,3.364100335,72
"GID7175994","GID7175994","LHT",56.3333333,90,3.788951365,69.6666667
"GID7175997","GID7175997","LHT",51,86.3333333,3.244308395,67.3333333
"GID7176000","GID7176000","LHT",56.6666667,88.3333333,3.236124091,79.3333333
"GID7176002","GID7176002","LHT",56.3333333,89.3333333,3.447433455,72
"GID7176003","GID7176003","LHT",56.3333333,87,3.321689485,79
"GID7176008","GID7176008","LHT",52,85.6666667,3.370796848,74.6666667
"GID7176009","GID7176009","LHT",52.6666667,86.6666667,3.854427878,78.6666667
"GID7176013","GID7176013","LHT",51,85.3333333,3.071689938,70.3333333
"GID7176014","GID7176014","LHT",50.6666667,84.6666667,3.573921968,75
"GID7176015","GID7176015","LHT",53.6666667,86.6666667,3.149814998,79
"GID7176016","GID7176016","LHT",53.3333333,87.3333333,3.399814695,74.6666667
"GID7176018","GID7176018","LHT",51.6666667,86.6666667,3.042672058,74.6666667
"GID7176027","GID7176027","LHT",56.6666667,89.6666667,3.803088755,73.3333333
"GID7176029","GID7176029","LHT",55.6666667,87.3333333,3.270350785,70.3333333
"GID7176031","GID7176031","LHT",55,87,3.334338815,73.6666667
"GID7176033","GID7176033","LHT",55,87.3333333,2.963058845,69.3333333
"GID7176036","GID7176036","LHT",58.6666667,90,2.641966217,71.3333333
"GID7176039","GID7176039","LHT",55.6666667,87.3333333,3.44404886,74.6666667
"GID7176043","GID7176043","LHT",65.6666667,97,1.97232295,68
"GID7176044","GID7176044","LHT",57,89.3333333,3.498364313,76.6666667
"GID7176047","GID7176047","LHT",50.3333333,83.3333333,2.298215707,72
"GID7176049","GID7176049","LHT",52.6666667,85.6666667,2.4745551,75
"GID7176052","GID7176052","LHT",64,95.6666667,2.24166819,68.3333333
"GID7176053","GID7176053","LHT",64.3333333,97,1.841370553,69.6666667
"GID7176054","GID7176054","LHT",51.6666667,84.6666667,2.341370583,72.6666667
"GID7176056","GID7176056","LHT",62.3333333,94.3333333,2.42544828,69
"GID7176058","GID7176058","LHT",54.6666667,88,3.45893031,80
"GID7176059","GID7176059","LHT",57,90.6666667,3.451490007,76
"GID7176063","GID7176063","LHT",57,89.3333333,3.986460067,78
"GID7176067","GID7176067","LHT",52,85.6666667,2.810864793,75.6666667
"GID7176068","GID7176068","LHT",55.6666667,90,3.78407949,77.6666667
"GID7176070","GID7176070","LHT",54.3333333,88,3.72604352,77.3333333
"GID7176080","GID7176080","LHT",53.6666667,85.6666667,2.391966247,75.3333333
"GID7176087","GID7176087","LHT",49.6666667,84.6666667,2.85327561,66.6666667
"GID7176093","GID7176093","LHT",57,89,3.452978307,74
"GID7176094","GID7176094","LHT",55.6666667,88.3333333,3.560777659,71.6666667
"GID7176097","GID7176097","LHT",52.6666667,86.3333333,3.490092635,68
"GID7176104","GID7176104","LHT",56,87.6666667,3.958098665,75.6666667
"GID7176109","GID7176109","LHT",50,82.6666667,2.821938059,72
"GID7176114","GID7176114","LHT",53,86.3333333,3.448426119,77.6666667
"GID7176119","GID7176119","LHT",50,83,2.934289512,72
"GID7176152","GID7176152","LHT",49,84.3333333,2.548128875,65.6666667
"GID7176157","GID7176157","LHT",57.3333333,88,3.001997572,67.3333333
"GID7176170","GID7176170","LHT",55.6666667,86,2.753485602,72.6666667
"GID7176175","GID7176175","LHT",56.3333333,87.3333333,3.369557299,72.3333333
"GID7176179","GID7176179","LHT",56.6666667,88.6666667,3.279527662,78
"GID7176183","GID7176183","LHT",57,89,3.695450389,82
"GID7176271","GID7176271","LHT",57,89,3.050360752,80.3333333
"GID7176275","GID7176275","LHT",57,88.6666667,3.701403115,77.3333333
"GID7176276","GID7176276","LHT",59,90.3333333,3.496789479,81.3333333
"GID7176278","GID7176278","LHT",55.6666667,88.3333333,3.728932175,84
